"item","subject","y","a","z"
8,53,-0.592867059232914,1,NA
9,53,-0.91030128693673,0,NA
10,53,-0.420660277363183,1,NA
11,53,-1.46200426183467,0,NA
12,53,0.843324783363991,1,NA
13,53,-1.9919938766803,0,NA
14,53,-1.16949863524989,1,NA
15,53,-0.693268612494495,0,NA
16,53,0.185718299699125,1,NA
17,53,-1.9665975667645,0,NA
18,53,NA,1,NA
19,53,-1.02182442311403,0,NA
20,53,NA,1,NA
21,53,-0.633293578343395,0,NA
22,53,-0.0837021349869491,1,NA
23,53,0.00990784018602159,0,NA
24,53,0.0471289558872264,1,NA
25,53,-2.73914451284834,0,NA
26,53,0.0742855343897983,1,NA
27,53,-1.59837422328213,0,NA
28,53,-0.439995953663729,1,NA
29,53,-1.64878026755214,0,NA
30,53,-1.17045465759437,1,NA
31,53,0.357537065396827,0,NA
32,53,1.23089333580679,1,NA
33,53,-1.08119300843703,0,NA
34,53,-0.0521356121537234,1,NA
35,53,-0.548845054570835,0,NA
36,53,0.532888552600361,1,NA
37,53,-1.51978954277001,0,NA
38,53,-0.65778012476321,1,NA
39,53,-0.923559363210413,0,NA
40,53,0.316710503500931,1,NA
41,53,-0.80191256745528,0,NA
42,53,-0.128595907918433,1,NA
43,53,0.692091936675871,0,NA
44,53,-1.13034065696678,1,NA
45,53,-0.958294837472613,0,NA
46,53,0.740781430089145,1,NA
47,53,-0.981518652373585,0,NA
48,53,0.834952609008507,1,NA
49,53,-1.95828683773344,0,NA
50,53,-1.08244036632176,1,NA
1,54,0.452522059115353,0,NA
2,54,0.477576131393453,1,NA
3,54,0.569342530093061,0,NA
4,54,1.96416699702943,1,NA
5,54,1.17421260570709,0,NA
6,54,1.16989388319458,1,NA
7,54,-2.48032388794545,0,NA
8,54,-0.613698629582668,1,NA
9,54,-1.44955288517666,0,NA
10,54,0.197945496767704,1,NA
11,54,0.651873118335451,0,NA
12,54,-0.296855583664021,1,NA
13,54,-1.13435949308842,0,NA
14,54,-1.60039385378377,1,NA
15,54,NA,0,NA
16,54,1.03838087301294,1,NA
17,54,-1.56545467332037,0,NA
18,54,-1.0384672937742,1,NA
19,54,-1.3487024160061,0,NA
20,54,-0.244545029747782,1,NA
21,54,0.0417894558905936,0,NA
22,54,-0.213423670457722,1,NA
23,54,-0.709784279387251,0,NA
24,54,0.723020108605167,1,NA
25,54,-3.14066913280785,0,NA
26,54,-0.453215052415332,1,NA
27,54,-1.60634408988493,0,NA
28,54,0.37004734402657,1,NA
29,54,0.655726089268774,0,NA
30,54,-1.57514250675028,1,NA
31,54,0.67585806221246,0,NA
32,54,0.40302075151317,1,NA
33,54,-0.913544317846178,0,NA
34,54,-0.718988319699716,1,NA
35,54,-0.39510265428442,0,NA
36,54,-0.457957530547818,1,NA
37,54,-1.03839360949328,0,NA
38,54,0.980351970611866,1,NA
39,54,0.0989743326017626,0,NA
40,54,NA,1,NA
41,54,-1.22032739063794,0,NA
42,54,1.27539774479451,1,NA
43,54,0.0518863888824971,0,NA
44,54,-0.442654244616714,1,NA
45,54,-0.00443974634784811,0,NA
46,54,0.912259429710689,1,NA
47,54,-0.725969112945236,0,NA
48,54,0.303987265854889,1,NA
49,54,NA,0,NA
50,54,-0.973278893438146,1,NA
1,55,-1.22167477996128,0,0.374814357783122
2,55,-0.310004181186697,1,0.374814357783122
3,55,-0.722182026053834,0,0.374814357783122
4,55,0.517399233138651,1,0.374814357783122
5,55,-0.625160350400823,0,0.374814357783122
6,55,NA,1,0.374814357783122
7,55,-1.6436780920537,0,0.374814357783122
8,55,0.132640717874911,1,0.374814357783122
9,55,1.13079489489902,0,0.374814357783122
10,55,-0.142311562713687,1,0.374814357783122
11,55,-0.577022666992962,0,0.374814357783122
12,55,-0.957570831161898,1,0.374814357783122
13,55,-1.27344840585235,0,0.374814357783122
14,55,-0.249458357385606,1,0.374814357783122
15,55,1.52592013595763,0,0.374814357783122
16,55,0.682923653616942,1,0.374814357783122
17,55,-1.19543602864066,0,0.374814357783122
18,55,0.0265030038770244,1,0.374814357783122
19,55,-0.27398724900675,0,0.374814357783122
20,55,-0.761175744900781,1,0.374814357783122
21,55,-1.24841650651934,0,0.374814357783122
22,55,0.471538174830211,1,0.374814357783122
23,55,NA,0,0.374814357783122
24,55,-0.00655675188669197,1,0.374814357783122
25,55,-2.16105887823526,0,0.374814357783122
26,55,-0.592919961843161,1,0.374814357783122
27,55,-3.10685083783111,0,0.374814357783122
28,55,-0.0961767451303296,1,0.374814357783122
29,55,-0.558321244522065,0,0.374814357783122
30,55,-0.297072246831831,1,0.374814357783122
31,55,1.11967847051371,0,0.374814357783122
32,55,0.609393423629001,1,0.374814357783122
33,55,0.130942599163745,0,0.374814357783122
34,55,-0.48628880771355,1,0.374814357783122
35,55,-1.57199650722589,0,0.374814357783122
36,55,0.237428214473549,1,0.374814357783122
37,55,NA,0,0.374814357783122
38,55,NA,1,0.374814357783122
39,55,-1.23839210078508,0,0.374814357783122
40,55,0.454250178706395,1,0.374814357783122
41,55,-0.552695325876693,0,0.374814357783122
42,55,-0.620652730796404,1,0.374814357783122
43,55,-1.1593121893677,0,0.374814357783122
44,55,NA,1,0.374814357783122
45,55,-0.0448407566533352,0,0.374814357783122
46,55,0.252154085719432,1,0.374814357783122
47,55,-1.76539127470992,0,0.374814357783122
48,55,-0.426676694372078,1,0.374814357783122
49,55,-1.22480816967714,0,0.374814357783122
50,55,NA,1,0.374814357783122
1,56,-1.03222251541661,0,0.10586747957157
2,56,0.507188081566782,1,0.10586747957157
3,56,0.321685679654007,0,0.10586747957157
4,56,1.05932611101031,1,0.10586747957157
5,56,0.339007787553536,0,0.10586747957157
6,56,-0.17547148645162,1,0.10586747957157
7,56,-1.62276401515639,0,0.10586747957157
8,56,0.904683320343902,1,0.10586747957157
9,56,-1.23492595931673,0,0.10586747957157
10,56,-0.478585167938221,1,0.10586747957157
11,56,-0.663984026847527,0,0.10586747957157
12,56,0.183632563685202,1,0.10586747957157
13,56,-1.61494055465023,0,0.10586747957157
14,56,-1.15189841486834,1,0.10586747957157
15,56,-0.329646871097222,0,0.10586747957157
16,56,0.0492034691137461,1,0.10586747957157
17,56,-1.47688669099597,0,0.10586747957157
18,56,-0.373349502974804,1,0.10586747957157
19,56,-0.918621987732145,0,0.10586747957157
20,56,0.0230889404842841,1,0.10586747957157
21,56,-2.76453811045644,0,0.10586747957157
22,56,0.551173399335519,1,0.10586747957157
23,56,-0.65910188481911,0,0.10586747957157
24,56,0.104170393449728,1,0.10586747957157
25,56,-1.40223737851631,0,0.10586747957157
26,56,-0.177422654952664,1,0.10586747957157
27,56,-2.28027037373165,0,0.10586747957157
28,56,-1.61860128489123,1,0.10586747957157
29,56,-1.50602957177331,0,0.10586747957157
30,56,-0.829675469834884,1,0.10586747957157
31,56,1.07765971745255,0,0.10586747957157
32,56,0.171920880145824,1,0.10586747957157
33,56,-0.844527426300292,0,0.10586747957157
34,56,0.602753306943639,1,0.10586747957157
35,56,NA,0,0.10586747957157
36,56,1.57254029519241,1,0.10586747957157
37,56,-0.0737437757100019,0,0.10586747957157
38,56,-0.0911505583866761,1,0.10586747957157
39,56,-1.13087630818701,0,0.10586747957157
40,56,-0.650153141419103,1,0.10586747957157
41,56,-0.663699154205076,0,0.10586747957157
42,56,-0.126298397844805,1,0.10586747957157
43,56,-0.357340180488088,0,0.10586747957157
44,56,-1.50263857207709,1,0.10586747957157
45,56,-1.25247877651725,0,0.10586747957157
46,56,-0.292184878820302,1,0.10586747957157
47,56,-2.48642526165562,0,0.10586747957157
48,56,0.067770765265401,1,0.10586747957157
49,56,-1.77788531315755,0,0.10586747957157
50,56,0.344296875419991,1,0.10586747957157
1,57,-1.06486078829492,0,-1.45579502979588
2,57,0.301258103598462,1,-1.45579502979588
3,57,1.01389674938531,0,-1.45579502979588
4,57,1.57421180796082,1,-1.45579502979588
5,57,1.8741150078199,0,-1.45579502979588
6,57,1.31835738834972,1,-1.45579502979588
7,57,-0.599969886563424,0,-1.45579502979588
8,57,0.374236629130241,1,-1.45579502979588
9,57,-0.0904108853592504,0,-1.45579502979588
10,57,0.885444226438808,1,-1.45579502979588
11,57,-0.347348617310943,0,-1.45579502979588
12,57,-0.560311220089678,1,-1.45579502979588
13,57,-0.408739509932684,0,-1.45579502979588
14,57,0.602216354439482,1,-1.45579502979588
15,57,1.38194966733886,0,-1.45579502979588
16,57,0.528545510174725,1,-1.45579502979588
17,57,-0.207570174707675,0,-1.45579502979588
18,57,1.05996367659948,1,-1.45579502979588
19,57,-1.22898249901295,0,-1.45579502979588
20,57,0.404850851370879,1,-1.45579502979588
21,57,0.719050836662142,0,-1.45579502979588
22,57,1.50224219678562,1,-1.45579502979588
23,57,0.405079777416448,0,-1.45579502979588
24,57,0.604320361455389,1,-1.45579502979588
25,57,-0.818158350902358,0,-1.45579502979588
26,57,0.17304902752143,1,-1.45579502979588
27,57,-0.0656003391402444,0,-1.45579502979588
28,57,0.191645694267895,1,-1.45579502979588
29,57,-1.10140810823268,0,-1.45579502979588
30,57,-0.167306794036906,1,-1.45579502979588
31,57,0.241383164298459,0,-1.45579502979588
32,57,-0.100557147350489,1,-1.45579502979588
33,57,0.70929991704295,0,-1.45579502979588
34,57,1.27122267574846,1,-1.45579502979588
35,57,-0.269486608716306,0,-1.45579502979588
36,57,0.106753931074543,1,-1.45579502979588
37,57,NA,0,-1.45579502979588
38,57,-0.0518726564390327,1,-1.45579502979588
39,57,0.852441240559288,0,-1.45579502979588
40,57,0.906325235340926,1,-1.45579502979588
41,57,1.11827787461269,0,-1.45579502979588
42,57,-0.317394482999496,1,-1.45579502979588
43,57,0.912594029604788,0,-1.45579502979588
44,57,0.304374824406665,1,-1.45579502979588
45,57,0.392875146505538,0,-1.45579502979588
46,57,0.946139318139133,1,-1.45579502979588
47,57,0.666121265488636,0,-1.45579502979588
48,57,-0.217982205236072,1,-1.45579502979588
49,57,-0.562457061132033,0,-1.45579502979588
50,57,-0.0875234046698955,1,-1.45579502979588
1,58,-1.08567072202582,0,1.47268561947818
2,58,-1.59781973667368,1,1.47268561947818
3,58,-0.447342371623982,0,1.47268561947818
4,58,1.47359676826739,1,1.47268561947818
5,58,-0.860130317343842,0,1.47268561947818
6,58,1.20692824813318,1,1.47268561947818
7,58,-1.81443055811594,0,1.47268561947818
8,58,-0.73765089933587,1,1.47268561947818
9,58,-0.461430717009125,0,1.47268561947818
10,58,NA,1,1.47268561947818
11,58,-0.761566004753471,0,1.47268561947818
12,58,0.27933200773968,1,1.47268561947818
13,58,-1.2196290675388,0,1.47268561947818
14,58,-0.608016218451498,1,1.47268561947818
15,58,-0.392951711675193,0,1.47268561947818
16,58,1.35036003021207,1,1.47268561947818
17,58,-2.37698051414832,0,1.47268561947818
18,58,-0.240276468413111,1,1.47268561947818
19,58,-2.36594946355244,0,1.47268561947818
20,58,-0.805848086737325,1,1.47268561947818
21,58,-1.09568702756558,0,1.47268561947818
22,58,-0.910754802288971,1,1.47268561947818
23,58,-0.600942359776036,0,1.47268561947818
24,58,-1.5928287601704,1,1.47268561947818
25,58,-1.43352855754202,0,1.47268561947818
26,58,-0.325261570881636,1,1.47268561947818
27,58,-3.12607673302871,0,1.47268561947818
28,58,-0.277821747398179,1,1.47268561947818
29,58,-1.15844869559397,0,1.47268561947818
30,58,-0.528210997020949,1,1.47268561947818
31,58,-0.641217946407184,0,1.47268561947818
32,58,-0.695615511569683,1,1.47268561947818
33,58,-2.26801600131379,0,1.47268561947818
34,58,-0.34670341652472,1,1.47268561947818
35,58,-1.50223637026847,0,1.47268561947818
36,58,-0.525016692014133,1,1.47268561947818
37,58,-1.5445140952704,0,1.47268561947818
38,58,-0.997139093352613,1,1.47268561947818
39,58,0.100206960241755,0,1.47268561947818
40,58,0.476799781028215,1,1.47268561947818
41,58,-1.64175198036179,0,1.47268561947818
42,58,NA,1,1.47268561947818
43,58,-0.986253500494007,0,1.47268561947818
44,58,-0.753179864495362,1,1.47268561947818
45,58,0.43238845469654,0,1.47268561947818
46,58,-0.479151686198001,1,1.47268561947818
47,58,-1.78353377571,0,1.47268561947818
48,58,-0.101502972803891,1,1.47268561947818
49,58,-0.888620108892574,0,1.47268561947818
50,58,0.641387582050765,1,1.47268561947818
1,59,-0.864440380133848,0,NA
2,59,-0.146762857007265,1,NA
3,59,-1.91206891053052,0,NA
4,59,0.440166995116015,1,NA
5,59,-0.359077667940544,0,NA
6,59,0.336733239959284,1,NA
7,59,-0.874004973341449,0,NA
8,59,-1.83450097097093,1,NA
9,59,-1.1164904817328,0,NA
10,59,0.943883197090181,1,NA
11,59,-0.35722685877996,0,NA
12,59,0.503864191579589,1,NA
13,59,-2.68614295227927,0,NA
14,59,-1.95715609949498,1,NA
15,59,NA,0,NA
16,59,0.7023901144957,1,NA
17,59,-2.08552936063348,0,NA
18,59,-1.02651497982938,1,NA
19,59,-0.665175480012549,0,NA
20,59,-1.20373436136452,1,NA
21,59,-1.16250364712627,0,NA
22,59,-0.542698292619473,1,NA
23,59,-1.2918172888997,0,NA
24,59,0.119829798738784,1,NA
25,59,NA,0,NA
26,59,0.331218659765356,1,NA
27,59,-1.52692457481132,0,NA
28,59,-0.806820514307311,1,NA
29,59,-2.04572962489039,0,NA
30,59,-0.458193760660429,1,NA
31,59,-1.07415156111979,0,NA
32,59,-1.66666833897512,1,NA
33,59,0.349154649443185,0,NA
34,59,-1.00130356556916,1,NA
35,59,-1.38699993489348,0,NA
36,59,0.0538720249538246,1,NA
37,59,-1.87930912313306,0,NA
38,59,-2.26505950431976,1,NA
39,59,-2.41967941049409,0,NA
40,59,-0.595151868721434,1,NA
41,59,-1.37254734269632,0,NA
42,59,-1.01686561730818,1,NA
43,59,NA,0,NA
44,59,-0.984635944562055,1,NA
45,59,NA,0,NA
46,59,-0.688288928804356,1,NA
47,59,-0.872886379426345,0,NA
48,59,-0.19996904986007,1,NA
49,59,-1.73215562222445,0,NA
50,59,-0.552359560523088,1,NA
1,60,0.492716513514327,0,0.910154172243449
2,60,0.252942543069888,1,0.910154172243449
3,60,0.298458694558227,0,0.910154172243449
4,60,2.02577665426777,1,0.910154172243449
5,60,-0.0282161251128864,0,0.910154172243449
6,60,1.66756006850541,1,0.910154172243449
7,60,-0.246930264449673,0,0.910154172243449
8,60,0.881783263831428,1,0.910154172243449
9,60,-0.500900947595468,0,0.910154172243449
10,60,-0.104212849739054,1,0.910154172243449
11,60,0.235175643970595,0,0.910154172243449
12,60,0.56148738174549,1,0.910154172243449
13,60,-1.44112641383019,0,0.910154172243449
14,60,-0.128578219700336,1,0.910154172243449
15,60,-0.279070842238009,0,0.910154172243449
16,60,0.878190543932123,1,0.910154172243449
17,60,-1.08635986627483,0,0.910154172243449
18,60,0.909168932798506,1,0.910154172243449
19,60,-0.965479031387494,0,0.910154172243449
20,60,-0.906943986483613,1,0.910154172243449
21,60,-1.12412339597924,0,0.910154172243449
22,60,0.62741998887653,1,0.910154172243449
23,60,-0.61528077631167,0,0.910154172243449
24,60,-1.1982694980631,1,0.910154172243449
25,60,-2.01672879248338,0,0.910154172243449
26,60,-1.07049561777249,1,0.910154172243449
27,60,-1.74086801656175,0,0.910154172243449
28,60,NA,1,0.910154172243449
29,60,-0.0746464500015854,0,0.910154172243449
30,60,-0.644445240800944,1,0.910154172243449
31,60,-0.187609012953268,0,0.910154172243449
32,60,0.340205077759675,1,0.910154172243449
33,60,-0.464847915349192,0,0.910154172243449
34,60,0.536345340595396,1,0.910154172243449
35,60,-0.562941370958199,0,0.910154172243449
36,60,-0.529170384534111,1,0.910154172243449
37,60,1.58164374551113,0,0.910154172243449
38,60,-0.868463679381076,1,0.910154172243449
39,60,0.153583656569294,0,0.910154172243449
40,60,0.917120662677325,1,0.910154172243449
41,60,0.891645413959986,0,0.910154172243449
42,60,-0.351248664543357,1,0.910154172243449
43,60,0.567436179734072,0,0.910154172243449
44,60,0.219611959308389,1,0.910154172243449
45,60,-0.86126271067997,0,0.910154172243449
46,60,1.67762777709604,1,0.910154172243449
47,60,-0.759412685494575,0,0.910154172243449
48,60,1.15326692072667,1,0.910154172243449
49,60,-0.283573760782765,0,0.910154172243449
50,60,0.372403921175828,1,0.910154172243449
1,61,0.480232159935696,0,0.398070490271155
2,61,0.524669478145968,1,0.398070490271155
3,61,0.288933061846244,0,0.398070490271155
4,61,2.38369939968935,1,0.398070490271155
5,61,2.33649365596337,0,0.398070490271155
6,61,2.21929299033113,1,0.398070490271155
7,61,-0.457595280734036,0,0.398070490271155
8,61,0.105830279801762,1,0.398070490271155
9,61,-0.166066835659834,0,0.398070490271155
10,61,0.952323802330703,1,0.398070490271155
11,61,0.406306997360682,0,0.398070490271155
12,61,1.15951696711119,1,0.398070490271155
13,61,0.498752702598588,0,0.398070490271155
14,61,-0.467102590311218,1,0.398070490271155
15,61,1.04549285455452,0,0.398070490271155
16,61,1.96936950411881,1,0.398070490271155
17,61,0.0779163680359991,0,0.398070490271155
18,61,NA,1,0.398070490271155
19,61,0.225823958942942,0,0.398070490271155
20,61,1.16361544855348,1,0.398070490271155
21,61,1.50642753360187,0,0.398070490271155
22,61,1.24915165793314,1,0.398070490271155
23,61,0.999569439894491,0,0.398070490271155
24,61,0.99208688027038,1,0.398070490271155
25,61,-0.743700998510505,0,0.398070490271155
26,61,0.128385010066678,1,0.398070490271155
27,61,0.0592337098367969,0,0.398070490271155
28,61,0.866126101748144,1,0.398070490271155
29,61,0.681384114799363,0,0.398070490271155
30,61,-0.201154429594424,1,0.398070490271155
31,61,0.997027405701741,0,0.398070490271155
32,61,0.391860724141087,1,0.398070490271155
33,61,1.93652887959558,0,0.398070490271155
34,61,1.96130019272875,1,0.398070490271155
35,61,0.646529295351005,0,0.398070490271155
36,61,0.853464713867677,1,0.398070490271155
37,61,0.979966322132605,0,0.398070490271155
38,61,1.25006206816486,1,0.398070490271155
39,61,0.896969376941987,0,0.398070490271155
40,61,2.30382022039314,1,0.398070490271155
41,61,-0.771158906895596,0,0.398070490271155
42,61,1.42378296251207,1,0.398070490271155
43,61,1.26880796223404,0,0.398070490271155
44,61,-0.306078043508712,1,0.398070490271155
45,61,0.264676023585575,0,0.398070490271155
46,61,1.13420053282798,1,0.398070490271155
47,61,0.268893444331104,0,0.398070490271155
48,61,2.17754822726023,1,0.398070490271155
49,61,0.48648536305992,0,0.398070490271155
50,61,2.07967389130882,1,0.398070490271155
1,62,0.0385128180371192,0,-1.68262796668847
2,62,0.896875954412757,1,-1.68262796668847
3,62,-0.572145428359465,0,-1.68262796668847
4,62,1.40560399875603,1,-1.68262796668847
5,62,1.52344471891159,0,-1.68262796668847
6,62,1.44322339721778,1,-1.68262796668847
7,62,-0.344547050266562,0,-1.68262796668847
8,62,0.090423096001771,1,-1.68262796668847
9,62,0.393912892098218,0,-1.68262796668847
10,62,0.474747320489169,1,-1.68262796668847
11,62,-0.158094701529733,0,-1.68262796668847
12,62,1.26165106503688,1,-1.68262796668847
13,62,-0.804647265602464,0,-1.68262796668847
14,62,0.522693477802157,1,-1.68262796668847
15,62,0.443403922296502,0,-1.68262796668847
16,62,0.637925084719682,1,-1.68262796668847
17,62,-0.969118610471291,0,-1.68262796668847
18,62,0.498198521981981,1,-1.68262796668847
19,62,0.00462619948085291,0,-1.68262796668847
20,62,-0.367819016542379,1,-1.68262796668847
21,62,-1.54290387056335,0,-1.68262796668847
22,62,0.187680703311891,1,-1.68262796668847
23,62,0.676988440013448,0,-1.68262796668847
24,62,-0.0716362742670598,1,-1.68262796668847
25,62,-1.46165277055284,0,-1.68262796668847
26,62,0.486560079864103,1,-1.68262796668847
27,62,-1.12815129269183,0,-1.68262796668847
28,62,NA,1,-1.68262796668847
29,62,-0.797285623769315,0,-1.68262796668847
30,62,-0.809953627830694,1,-1.68262796668847
31,62,0.167280168107366,0,-1.68262796668847
32,62,-0.269317715534269,1,-1.68262796668847
33,62,-0.741514188984904,0,-1.68262796668847
34,62,1.05123992722544,1,-1.68262796668847
35,62,-1.91635877376722,0,-1.68262796668847
36,62,2.52060155282637,1,-1.68262796668847
37,62,0.000173214345751807,0,-1.68262796668847
38,62,NA,1,-1.68262796668847
39,62,0.0619932812360233,0,-1.68262796668847
40,62,1.52525970674026,1,-1.68262796668847
41,62,NA,0,-1.68262796668847
42,62,-0.657036387647651,1,-1.68262796668847
43,62,0.796026653116894,0,-1.68262796668847
44,62,-0.427683185802813,1,-1.68262796668847
45,62,-0.637987747963226,0,-1.68262796668847
46,62,0.895288311568598,1,-1.68262796668847
47,62,-0.542646094121391,0,-1.68262796668847
48,62,0.144465716703667,1,-1.68262796668847
49,62,-0.481832925243647,0,-1.68262796668847
50,62,0.565530409706456,1,-1.68262796668847
1,63,-1.78677592550692,0,1.00020186224637
2,63,0.196446349145771,1,1.00020186224637
3,63,-0.00811621997545744,0,1.00020186224637
4,63,0.306067872173193,1,1.00020186224637
5,63,-0.666505571841449,0,1.00020186224637
6,63,0.433346928637929,1,1.00020186224637
7,63,-0.286188138148721,0,1.00020186224637
8,63,-0.531764527251404,1,1.00020186224637
9,63,-0.60970730864142,0,1.00020186224637
10,63,1.10749834681261,1,1.00020186224637
11,63,-0.335288830768487,0,1.00020186224637
12,63,NA,1,1.00020186224637
13,63,0.0365835651736857,0,1.00020186224637
14,63,0.623160453206216,1,1.00020186224637
15,63,-0.672104744281121,0,1.00020186224637
16,63,0.376421722701674,1,1.00020186224637
17,63,-1.07309887524902,0,1.00020186224637
18,63,0.115044907787383,1,1.00020186224637
19,63,-0.527409073669304,0,1.00020186224637
20,63,-0.391473745399474,1,1.00020186224637
21,63,-0.0764351107258814,0,1.00020186224637
22,63,0.288648871997018,1,1.00020186224637
23,63,-0.188366902095964,0,1.00020186224637
24,63,-0.535089304503009,1,1.00020186224637
25,63,-1.37026901227155,0,1.00020186224637
26,63,-0.647535976905284,1,1.00020186224637
27,63,-1.29924392079904,0,1.00020186224637
28,63,NA,1,1.00020186224637
29,63,-1.58668169931376,0,1.00020186224637
30,63,-0.0674685858450244,1,1.00020186224637
31,63,0.90161678110809,0,1.00020186224637
32,63,0.160778276200835,1,1.00020186224637
33,63,0.115360691546236,0,1.00020186224637
34,63,0.559550106058393,1,1.00020186224637
35,63,-0.918649069984183,0,1.00020186224637
36,63,1.15969481875592,1,1.00020186224637
37,63,-0.467724284668702,0,1.00020186224637
38,63,0.0717809524366921,1,1.00020186224637
39,63,-0.571775307748208,0,1.00020186224637
40,63,-0.0239153440548862,1,1.00020186224637
41,63,-0.825784554631808,0,1.00020186224637
42,63,-0.246142091926563,1,1.00020186224637
43,63,-0.407395305986864,0,1.00020186224637
44,63,-0.134494791848662,1,1.00020186224637
45,63,-1.44106632651196,0,1.00020186224637
46,63,0.295512050428886,1,1.00020186224637
47,63,-0.916125223143441,0,1.00020186224637
48,63,-0.23142060016914,1,1.00020186224637
49,63,-1.08020892962235,0,1.00020186224637
50,63,-0.305827802229746,1,1.00020186224637
1,64,0.206426864135181,0,NA
2,64,0.737822497652387,1,NA
3,64,0.340280204511638,0,NA
4,64,1.34192189500728,1,NA
5,64,2.23908903971523,0,NA
6,64,1.98599182367337,1,NA
7,64,-0.599875060359736,0,NA
8,64,1.07653963159106,1,NA
9,64,-0.223925152539228,0,NA
10,64,0.483694844903357,1,NA
11,64,-0.285576732346454,0,NA
12,64,0.999055769494239,1,NA
13,64,-2.04702030612341,0,NA
14,64,-0.0813146774760825,1,NA
15,64,0.100348360893047,0,NA
16,64,1.19679979504631,1,NA
17,64,-0.535298421763704,0,NA
18,64,0.146923554139104,1,NA
19,64,0.428036738161408,0,NA
20,64,-0.269936602534587,1,NA
21,64,-0.101830211486312,0,NA
22,64,-0.243696453239539,1,NA
23,64,0.506715643086519,0,NA
24,64,0.70385243886025,1,NA
25,64,-1.07928819160988,0,NA
26,64,-0.312081304735672,1,NA
27,64,-0.400792811550126,0,NA
28,64,NA,1,NA
29,64,-0.490595367294222,0,NA
30,64,-0.843458617270515,1,NA
31,64,NA,0,NA
32,64,0.291144573216385,1,NA
33,64,0.373534766648415,0,NA
34,64,1.58522545289939,1,NA
35,64,-0.0459823524329892,0,NA
36,64,-0.381055709130948,1,NA
37,64,0.0503781901712677,0,NA
38,64,1.78578581187292,1,NA
39,64,-1.72313825891626,0,NA
40,64,1.38650675375324,1,NA
41,64,-1.05839071525747,0,NA
42,64,-0.53374212070775,1,NA
43,64,0.924060763281883,0,NA
44,64,-0.284489750977735,1,NA
45,64,-0.596675029895585,0,NA
46,64,0.0671788992374899,1,NA
47,64,-0.486603388481307,0,NA
48,64,NA,1,NA
49,64,-0.144300334438549,0,NA
50,64,0.496212487631939,1,NA
1,65,0.225118491865117,0,0.171735851278873
2,65,-1.01309737518083,1,0.171735851278873
3,65,-0.443874249720809,0,0.171735851278873
4,65,-0.288348738509507,1,0.171735851278873
5,65,-0.12643088485608,0,0.171735851278873
6,65,0.105604603857748,1,0.171735851278873
7,65,-0.734210037015704,0,0.171735851278873
8,65,-1.49472543556764,1,0.171735851278873
9,65,-1.50557273001986,0,0.171735851278873
10,65,-0.810684575197536,1,0.171735851278873
11,65,-0.671818701351267,0,0.171735851278873
12,65,-0.138945628831564,1,0.171735851278873
13,65,-1.40515875360591,0,0.171735851278873
14,65,-1.51761299374283,1,0.171735851278873
15,65,-1.20487051906466,0,0.171735851278873
16,65,0.659291373640349,1,0.171735851278873
17,65,-2.41344862354137,0,0.171735851278873
18,65,-0.0493980084809418,1,0.171735851278873
19,65,-0.0264002551300018,0,0.171735851278873
20,65,0.644405141158002,1,0.171735851278873
21,65,-1.3998823720161,0,0.171735851278873
22,65,-1.80892092101989,1,0.171735851278873
23,65,-1.31602355281419,0,0.171735851278873
24,65,-0.816894860300175,1,0.171735851278873
25,65,-2.79315212969887,0,0.171735851278873
26,65,-0.441402754934921,1,0.171735851278873
27,65,-2.64312669478724,0,0.171735851278873
28,65,-0.82146709947698,1,0.171735851278873
29,65,-2.39307221995934,0,0.171735851278873
30,65,-1.09860840999572,1,0.171735851278873
31,65,-0.794028544733015,0,0.171735851278873
32,65,-0.145625513796428,1,0.171735851278873
33,65,-0.546210312771775,0,0.171735851278873
34,65,0.635953219788057,1,0.171735851278873
35,65,-1.27352919601726,0,0.171735851278873
36,65,-1.89103787576675,1,0.171735851278873
37,65,0.226517855293655,0,0.171735851278873
38,65,-2.21561003387158,1,0.171735851278873
39,65,-2.02661377297386,0,0.171735851278873
40,65,-1.06664089917786,1,0.171735851278873
41,65,-0.792117231531639,0,0.171735851278873
42,65,-0.386853758259143,1,0.171735851278873
43,65,0.479200807172308,0,0.171735851278873
44,65,-1.29619022599194,1,0.171735851278873
45,65,-0.328319887236371,0,0.171735851278873
46,65,-0.441997061535933,1,0.171735851278873
47,65,-0.899747277124172,0,0.171735851278873
48,65,-0.415784292971607,1,0.171735851278873
49,65,-0.825403210400264,0,0.171735851278873
50,65,-0.195930631026634,1,0.171735851278873
1,66,-0.112036539812709,0,-0.649583275943461
2,66,0.126588979749653,1,-0.649583275943461
3,66,-0.328605133771494,0,-0.649583275943461
4,66,1.25801947359662,1,-0.649583275943461
5,66,0.471940264488361,0,-0.649583275943461
6,66,0.601387430071468,1,-0.649583275943461
7,66,0.592312740307789,0,-0.649583275943461
8,66,0.46903575153511,1,-0.649583275943461
9,66,NA,0,-0.649583275943461
10,66,1.48213776785415,1,-0.649583275943461
11,66,0.218374735724409,0,-0.649583275943461
12,66,0.083184596661934,1,-0.649583275943461
13,66,-1.14615656914448,0,-0.649583275943461
14,66,-0.255360664844186,1,-0.649583275943461
15,66,-0.320592624064219,0,-0.649583275943461
16,66,1.2196341509297,1,-0.649583275943461
17,66,-0.712532659843467,0,-0.649583275943461
18,66,0.596633967169473,1,-0.649583275943461
19,66,-0.437831045236853,0,-0.649583275943461
